,Date,Species,Trap,Latitude,Longitude,Block,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Trange,relative_humidity,Year,Month,Week,Day
6392,2011-09-23,CULEX RESTUANS,T147,41.932094,-87.700117,28,8,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6393,2011-09-23,CULEX RESTUANS,T151,41.916265,-87.800515,70,8,16,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6394,2011-09-23,CULEX RESTUANS,T152,41.846075,-87.716277,25,9,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6395,2011-09-23,CULEX RESTUANS,T158,41.682587,-87.707973,35,9,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6396,2011-09-23,CULEX RESTUANS,T159,41.732984,-87.649642,89,8,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6397,2011-09-23,CULEX RESTUANS,T212,41.680946,-87.535198,37,8,2,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6398,2011-09-23,CULEX RESTUANS,T218,41.948167,-87.730698,37,8,5,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6399,2011-09-23,CULEX RESTUANS,T222,41.925198,-87.746381,48,8,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6400,2011-09-23,CULEX RESTUANS,T223,41.973845,-87.805059,51,9,2,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6401,2011-09-23,CULEX RESTUANS,T226,41.793818,-87.654234,90,5,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6402,2011-09-23,CULEX RESTUANS,T227,41.728495,-87.600963,65,5,7,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6403,2011-09-23,CULEX RESTUANS,T228,41.951866,-87.725057,39,8,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6404,2011-09-23,CULEX RESTUANS,T233,42.009876,-87.807277,71,9,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6405,2011-09-23,CULEX RESTUANS,T900,41.974689,-87.890615,40,36,26,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6406,2011-09-23,CULEX RESTUANS,T903,41.957799,-87.930995,10,5,6,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6407,2011-09-23,CULEX SALINARIUS,T017,41.960616,-87.777189,60,9,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6408,2011-09-23,CULEX SALINARIUS,T102,41.750498,-87.605294,10,5,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6409,2011-09-23,CULEX TERRITANS,T027,41.984809,-87.728492,58,8,1,0,62.0,48.0,55.0,45.0,50.0,0.01,29.354999999999997,30.055,5.0,36.0,6.7,14.0,58,2011,9,38,23
6410,2011-09-30,CULEX PIPIENS,T013,41.923738,-87.785288,61,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6411,2011-09-30,CULEX PIPIENS,T031,41.801498,-87.763416,50,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6412,2011-09-30,CULEX PIPIENS,T061,41.801179,-87.679447,22,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6413,2011-09-30,CULEX PIPIENS,T900,41.974689,-87.890615,10,9,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6414,2011-09-30,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,46,8,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6415,2011-09-30,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,61,9,19,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6416,2011-09-30,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,60,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6417,2011-09-30,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,12,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6418,2011-09-30,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,58,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6419,2011-09-30,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,58,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6420,2011-09-30,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,10,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6421,2011-09-30,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,50,9,11,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6422,2011-09-30,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,11,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6423,2011-09-30,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,11,8,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6424,2011-09-30,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,22,8,4,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6425,2011-09-30,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,22,8,6,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6426,2011-09-30,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,37,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6427,2011-09-30,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,71,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6428,2011-09-30,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,77,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6429,2011-09-30,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,50,8,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6430,2011-09-30,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,10,5,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6431,2011-09-30,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,12,5,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6432,2011-09-30,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,70,8,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6433,2011-09-30,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,11,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6434,2011-09-30,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,13,5,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6435,2011-09-30,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,37,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6436,2011-09-30,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,37,8,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6437,2011-09-30,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,48,8,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6438,2011-09-30,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,51,9,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6439,2011-09-30,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,58,8,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6440,2011-09-30,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,71,9,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6441,2011-09-30,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,45,21,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6442,2011-09-30,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,20,10,22,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6443,2011-09-30,CULEX RESTUANS,T002,41.95469,-87.800991,41,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6444,2011-09-30,CULEX RESTUANS,T013,41.923738,-87.785288,61,9,4,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6445,2011-09-30,CULEX RESTUANS,T031,41.801498,-87.763416,50,9,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6446,2011-09-30,CULEX RESTUANS,T035,41.763733,-87.742302,51,8,3,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6447,2011-09-30,CULEX RESTUANS,T048,41.867108,-87.654224,11,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6448,2011-09-30,CULEX RESTUANS,T083,41.754292,-87.590773,79,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6449,2011-09-30,CULEX RESTUANS,T138,41.726465,-87.585413,10,5,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6450,2011-09-30,CULEX RESTUANS,T145,41.878114,-87.629798,43,3,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6451,2011-09-30,CULEX RESTUANS,T151,41.916265,-87.800515,70,8,4,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6452,2011-09-30,CULEX RESTUANS,T155,41.776156,-87.778927,63,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6453,2011-09-30,CULEX RESTUANS,T218,41.948167,-87.730698,37,8,4,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6454,2011-09-30,CULEX RESTUANS,T220,41.963976,-87.69181,45,9,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6455,2011-09-30,CULEX RESTUANS,T222,41.925198,-87.746381,48,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6456,2011-09-30,CULEX RESTUANS,T223,41.973845,-87.805059,51,9,4,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6457,2011-09-30,CULEX RESTUANS,T227,41.728495,-87.600963,65,5,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6458,2011-09-30,CULEX RESTUANS,T232,41.912563,-87.668055,17,9,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6459,2011-09-30,CULEX RESTUANS,T233,42.009876,-87.807277,71,9,2,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6460,2011-09-30,CULEX RESTUANS,T900,41.974689,-87.890615,30,27,13,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6461,2011-09-30,CULEX RESTUANS,T903,41.957799,-87.930995,20,10,9,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6462,2011-09-30,CULEX SALINARIUS,T151,41.916265,-87.800515,70,8,1,0,57.5,46.0,52.0,41.5,47.0,0.13,29.345,30.005000000000003,15.0,34.0,15.65,11.5,49,2011,9,39,30
6463,2013-06-07,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,91,8,5,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6464,2013-06-07,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,61,8,10,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6465,2013-06-07,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,12,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6466,2013-06-07,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,58,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6467,2013-06-07,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,51,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6468,2013-06-07,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,35,8,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6469,2013-06-07,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,22,8,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6470,2013-06-07,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,10,8,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6471,2013-06-07,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,39,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6472,2013-06-07,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,79,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6473,2013-06-07,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,10,5,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6474,2013-06-07,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,42,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6475,2013-06-07,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,10,5,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6476,2013-06-07,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,63,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6477,2013-06-07,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,89,8,4,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6478,2013-06-07,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,13,5,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6479,2013-06-07,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,17,9,3,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6480,2013-06-07,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,90,5,8,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6481,2013-06-07,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,65,5,17,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6482,2013-06-07,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,39,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6483,2013-06-07,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,13,9,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6484,2013-06-07,CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,71,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6485,2013-06-07,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,42,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6486,2013-06-07,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,40,36,43,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6487,2013-06-07,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,10,5,10,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6488,2013-06-07,CULEX RESTUANS,T002,41.95469,-87.800991,41,9,19,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6489,2013-06-07,CULEX RESTUANS,T008,42.008314,-87.777921,70,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6490,2013-06-07,CULEX RESTUANS,T009,41.992478,-87.862995,91,8,11,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6491,2013-06-07,CULEX RESTUANS,T012,41.991429,-87.747113,61,8,8,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6492,2013-06-07,CULEX RESTUANS,T013,41.923738,-87.785288,61,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6493,2013-06-07,CULEX RESTUANS,T018,42.010412,-87.66214,12,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6494,2013-06-07,CULEX RESTUANS,T028,41.986921,-87.689778,58,9,4,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6495,2013-06-07,CULEX RESTUANS,T030,41.89923,-87.716788,10,9,10,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6496,2013-06-07,CULEX RESTUANS,T031,41.801498,-87.763416,50,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6497,2013-06-07,CULEX RESTUANS,T047,41.868142,-87.696269,11,9,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6498,2013-06-07,CULEX RESTUANS,T048,41.867108,-87.654224,11,8,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6499,2013-06-07,CULEX RESTUANS,T054,41.921965,-87.632085,22,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6500,2013-06-07,CULEX RESTUANS,T061,41.801179,-87.679447,22,8,7,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6501,2013-06-07,CULEX RESTUANS,T062,41.800737,-87.71188,35,8,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6502,2013-06-07,CULEX RESTUANS,T066,41.77166,-87.703047,67,8,5,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6503,2013-06-07,CULEX RESTUANS,T073,41.773215,-87.60088,10,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6504,2013-06-07,CULEX RESTUANS,T074,41.822536,-87.666343,39,9,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6505,2013-06-07,CULEX RESTUANS,T080,41.754676,-87.612922,77,9,2,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6506,2013-06-07,CULEX RESTUANS,T082,41.803423,-87.642984,50,8,3,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6507,2013-06-07,CULEX RESTUANS,T083,41.754292,-87.590773,79,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6508,2013-06-07,CULEX RESTUANS,T089,41.723195,-87.64997,10,5,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6509,2013-06-07,CULEX RESTUANS,T094,41.720848,-87.666014,17,9,4,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6510,2013-06-07,CULEX RESTUANS,T095,41.704336,-87.703736,33,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6511,2013-06-07,CULEX RESTUANS,T099,41.733643,-87.55551,89,8,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6512,2013-06-07,CULEX RESTUANS,T102,41.750498,-87.605294,10,5,4,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6513,2013-06-07,CULEX RESTUANS,T115,41.673408,-87.599862,12,5,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6514,2013-06-07,CULEX RESTUANS,T128,41.704572,-87.565666,24,8,5,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6515,2013-06-07,CULEX RESTUANS,T135,41.662014,-87.724608,42,8,9,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6516,2013-06-07,CULEX RESTUANS,T145,41.878114,-87.629798,43,3,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6517,2013-06-07,CULEX RESTUANS,T151,41.916265,-87.800515,70,8,7,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6518,2013-06-07,CULEX RESTUANS,T152,41.846075,-87.716277,25,9,1,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
6519,2013-06-07,CULEX RESTUANS,T158,41.682587,-87.707973,35,9,6,0,68.0,53.0,60.5,44.5,52.0,0.0005,29.23,29.92,9.15,2.5,9.55,15.0,45,2013,6,23,7
