,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Neighborhood,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,TotRms AbvGrd,Functional,Garage Type,Paved Drive,Wood Deck SF,Sale Type,SalePrice,Overall Qual Cond,Exter Qual Cond,Bsmt,Kitchen and Qual,Fireplaces and Qual,Garage,Porch total,Age,HeatingMod
1718,20,RL,70.0,7945,Pave,None,NAmes,1959,BrkFace,Wd Sdng,None,0.0,CBlock,1150,0,0,1150,1.0,0.0,1,6,8,Attchd,Y,0,WD ,141000,30,9,17454.0,3,0,5400.0,0,47,1.512490683845176
1719,60,RL,134.0,16659,Pave,None,NridgHt,2008,VinylSd,VinylSd,None,0.0,PConc,1582,570,0,2152,0.0,0.0,2,7,8,Detchd,Y,0,New,260116,40,12,37968.0,4,4,13104.0,368,0,1.512490683845176
1720,30,RL,50.0,9340,Pave,None,Edwards,1950,MetalSd,MetalSd,None,0.0,CBlock,672,0,0,672,1.0,0.0,1,4,8,Attchd,N,0,WD ,113000,24,9,10032.0,3,0,2106.0,113,68,0.9074944103071056
1721,80,RL,0.0,11454,Pave,None,SawyerW,1995,VinylSd,VinylSd,BrkFace,302.0,PConc,1511,0,0,1511,1.0,0.0,2,6,8,Attchd,Y,168,WD ,225000,40,12,102156.0,4,2,65691.0,42,13,1.512490683845176
1722,30,RL,80.0,8480,Pave,None,NAmes,1950,MetalSd,MetalSd,None,0.0,CBlock,793,0,0,793,1.0,0.0,1,4,8,Detchd,Y,0,WD ,113000,30,12,10774.0,2,0,2160.0,0,64,0.9074944103071056
1723,80,RL,65.0,6305,Pave,None,Edwards,1975,Plywood,Plywood,None,0.0,CBlock,1096,0,0,1096,1.0,0.0,1,5,8,Detchd,Y,0,WD ,125200,36,9,42816.0,3,2,3168.0,0,35,0.9074944103071056
1724,60,RL,82.0,9709,Pave,None,NridgHt,2007,VinylSd,VinylSd,Stone,120.0,PConc,958,1142,0,2100,1.0,0.0,2,8,8,BuiltIn,Y,172,New,319500,40,15,68148.0,5,8,63666.0,104,0,1.512490683845176
1725,50,RL,60.0,10930,Pave,Grvl,NAmes,1950,MetalSd,MetalSd,None,0.0,CBlock,1048,510,0,1558,1.0,0.0,1,6,8,Attchd,Y,0,WD ,140000,30,9,13534.0,3,3,2592.0,0,63,0.9074944103071056
1726,20,RL,0.0,50102,Pave,None,Timber,1958,Plywood,Plywood,None,0.0,CBlock,1650,0,0,1650,1.0,0.0,1,6,8,Attchd,Y,0,WD ,250764,30,9,116676.0,3,8,9324.0,138,48,0.9074944103071056
1727,60,RL,74.0,8899,Pave,None,NridgHt,2007,VinylSd,VinylSd,Stone,108.0,PConc,948,1140,0,2088,0.0,0.0,2,10,8,BuiltIn,Y,100,WD ,250000,40,15,67056.0,4,4,53136.0,24,1,1.512490683845176
1728,60,RL,65.0,10237,Pave,None,Gilbert,2006,VinylSd,VinylSd,None,0.0,PConc,768,768,0,1536,0.0,0.0,2,6,8,Attchd,Y,100,WD ,176000,30,12,18432.0,4,4,21600.0,38,2,1.512490683845176
1729,20,RL,80.0,9736,Pave,None,NAmes,1969,Wd Sdng,Wd Sdng,BrkFace,289.0,CBlock,1721,0,0,1721,0.0,0.0,1,8,8,Attchd,Y,0,WD ,174850,36,9,19790.0,3,9,8352.0,0,50,1.2099925470761408
1730,160,RL,24.0,2364,Pave,None,NPkVill,1978,Plywood,Brk Cmn,None,0.0,CBlock,804,744,0,1548,0.0,1.0,2,7,8,Detchd,Y,108,WD ,147000,30,9,17056.0,3,3,7920.0,0,31,0.9074944103071056
1731,120,RL,55.0,7892,Pave,None,SawyerW,1979,Plywood,Plywood,None,0.0,CBlock,918,0,0,918,0.0,0.0,2,5,8,Attchd,Y,28,WD ,99500,30,9,22032.0,3,3,2376.0,0,31,0.9074944103071056
1732,60,RL,95.0,12350,Pave,None,NridgHt,2009,VinylSd,VinylSd,None,0.0,PConc,1365,1325,0,2690,1.0,0.0,2,8,8,Attchd,Y,0,New,398800,45,12,32076.0,5,4,46656.0,197,0,1.512490683845176
1733,60,RL,62.0,7917,Pave,None,Gilbert,2000,VinylSd,VinylSd,None,0.0,PConc,953,694,0,1647,0.0,0.0,2,7,8,Attchd,Y,0,WD ,175000,30,9,22872.0,3,3,16560.0,40,8,1.512490683845176
1734,20,RL,60.0,7200,Pave,None,NAmes,1954,MetalSd,MetalSd,None,0.0,CBlock,825,0,0,825,0.0,1.0,1,4,8,Attchd,Y,0,WD ,109500,35,9,14850.0,3,0,3150.0,0,54,0.9074944103071056
1735,20,RL,0.0,12155,Pave,None,NAmes,1970,Plywood,Plywood,None,0.0,CBlock,1657,0,0,1657,0.0,1.0,2,7,8,Attchd,Y,0,WD ,163500,18,9,27398.0,3,3,8712.0,147,37,1.2099925470761408
1736,30,RL,0.0,7446,Pave,None,BrkSide,1950,WdShing,Wd Shng,None,0.0,CBlock,788,0,0,788,0.0,0.0,1,4,8,,Y,0,WD ,100000,20,9,12588.0,3,6,0.0,0,65,0.9074944103071056
1737,60,RL,105.0,11025,Pave,None,NoRidge,1993,HdBoard,ImStucc,BrkFace,692.0,PConc,1520,1306,0,2826,1.0,0.0,2,9,8,Attchd,Y,177,WD ,334000,40,12,99708.0,4,9,47952.0,208,14,1.512490683845176
1738,20,RL,65.0,7832,Pave,None,Sawyer,1968,HdBoard,HdBoard,None,0.0,CBlock,864,0,0,864,1.0,0.0,1,4,8,Detchd,Y,226,WD ,137250,25,9,13227.0,3,0,2520.0,0,42,1.512490683845176
1739,60,RL,134.0,19378,Pave,None,Gilbert,2006,VinylSd,VinylSd,BrkFace,456.0,PConc,1392,1070,0,2462,1.0,0.0,2,9,8,Attchd,Y,239,New,320000,35,12,65790.0,4,4,20736.0,300,1,1.512490683845176
1740,20,RL,0.0,9830,Pave,None,NAmes,2006,Wd Sdng,Wd Sdng,None,0.0,CBlock,1287,0,0,1287,1.0,0.0,1,7,8,Detchd,Y,364,WD ,162000,35,12,17298.0,4,4,31104.0,199,51,1.512490683845176
1741,20,FV,0.0,4403,Pave,None,Somerst,2009,MetalSd,MetalSd,Stone,432.0,PConc,1478,0,0,1478,1.0,0.0,2,7,8,Attchd,Y,0,New,222000,35,15,109758.0,4,4,26136.0,144,1,1.512490683845176
1742,60,RL,0.0,8174,Pave,None,Gilbert,2003,VinylSd,VinylSd,None,0.0,PConc,698,644,0,1342,1.0,0.0,2,7,8,Attchd,Y,100,WD ,178000,35,12,13788.0,4,3,21222.0,56,6,1.512490683845176
1743,30,RM,60.0,7200,Pave,None,OldTown,1992,MetalSd,MetalSd,Stone,294.0,CBlock,804,0,0,804,1.0,0.0,1,4,8,Attchd,Y,0,WD ,119000,35,12,11634.0,4,8,2160.0,0,70,0.9074944103071056
1744,60,RL,69.0,7590,Pave,None,NAmes,1962,VinylSd,VinylSd,BrkFace,288.0,CBlock,876,936,0,1812,0.0,0.0,2,8,8,Attchd,Y,0,WD ,169500,25,9,13392.0,3,3,4752.0,168,45,0.9074944103071056
1745,60,RL,0.0,8795,Pave,None,Gilbert,2000,VinylSd,VinylSd,None,0.0,PConc,980,1276,0,2256,0.0,0.0,2,8,8,BuiltIn,Y,224,WD ,236000,35,12,21048.0,4,3,29916.0,54,9,1.512490683845176
1746,120,RM,44.0,3843,Pave,None,Crawfor,2008,CemntBd,CmentBd,Stone,186.0,PConc,1648,0,0,1648,1.0,1.0,2,5,8,Attchd,Y,162,New,294464,40,15,111816.0,5,4,28350.0,206,1,1.512490683845176
1747,60,RL,85.0,11075,Pave,None,NAmes,1969,HdBoard,HdBoard,None,0.0,CBlock,1092,1020,0,2112,0.0,0.0,2,9,8,Attchd,Y,280,WD ,206900,30,9,16588.0,3,8,10368.0,0,39,0.9074944103071056
1748,60,RL,76.0,10142,Pave,None,SawyerW,2004,VinylSd,VinylSd,None,0.0,PConc,956,1128,0,2084,1.0,0.0,2,8,8,BuiltIn,Y,0,WD ,233000,35,12,19008.0,4,0,22248.0,45,6,1.512490683845176
1749,30,RM,56.0,7741,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,BrkTil,1032,0,0,1032,0.0,0.0,1,5,8,Detchd,Y,0,COD,108000,30,9,11882.0,3,0,2520.0,0,82,1.2099925470761408
1750,60,RL,65.0,8139,Pave,None,Gilbert,1996,VinylSd,VinylSd,BrkFace,119.0,PConc,680,790,0,1470,0.0,0.0,2,7,8,BuiltIn,Y,192,WD ,165000,30,9,12988.0,3,3,22680.0,49,13,1.2099925470761408
1751,20,RL,45.0,8982,Pave,None,CollgCr,1977,CemntBd,CmentBd,None,0.0,CBlock,1040,0,0,1040,0.0,0.0,1,5,8,Detchd,Y,0,WD ,134900,25,9,58171.0,3,0,13464.0,0,30,0.9074944103071056
1752,45,RM,51.0,6120,Pave,None,BrkSide,1950,AsbShng,AsbShng,None,0.0,BrkTil,884,0,0,884,0.0,0.0,1,5,8,Detchd,Y,0,WD ,113000,35,12,15912.0,3,0,2160.0,0,68,1.512490683845176
1753,20,RL,70.0,16561,Pave,None,CollgCr,1996,VinylSd,VinylSd,None,0.0,PConc,1097,0,0,1097,1.0,0.0,1,6,8,Attchd,Y,306,WD ,147900,25,9,22485.0,3,0,2178.0,0,11,1.512490683845176
1754,30,RL,56.0,4060,Pave,None,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,864,0,0,864,0.0,0.0,1,4,8,,Y,0,WD ,99900,40,9,10368.0,3,0,0.0,96,87,1.512490683845176
1755,160,RL,24.0,2308,Pave,None,NPkVill,1975,Plywood,Brk Cmn,None,0.0,CBlock,855,601,0,1456,0.0,0.0,2,7,8,Attchd,Y,0,WD ,143000,36,9,15578.0,3,0,16560.0,0,33,1.2099925470761408
1756,50,RM,52.0,6240,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,816,0,360,1176,0.0,0.0,1,6,8,Detchd,Y,112,WD ,114500,36,9,14688.0,3,4,9504.0,0,72,0.9074944103071056
1757,20,RL,0.0,8789,Pave,None,Sawyer,1967,VinylSd,VinylSd,None,0.0,CBlock,941,0,0,941,0.0,0.0,1,6,8,Attchd,Y,64,WD ,129200,30,9,22947.0,3,1,2592.0,0,39,0.9074944103071056
1758,120,RM,64.0,5587,Pave,None,Crawfor,2008,CemntBd,CmentBd,Stone,186.0,PConc,1652,0,0,1652,1.0,1.0,2,5,8,Attchd,Y,162,New,392500,40,15,112080.0,4,4,26028.0,206,0,1.512490683845176
1759,70,RL,66.0,9042,Pave,None,Crawfor,2006,CemntBd,CmentBd,None,0.0,Stone,1188,1152,0,2340,0.0,0.0,2,9,8,Attchd,Y,0,WD ,266500,63,20,25998.0,4,8,4536.0,60,69,1.512490683845176
1760,80,RL,57.0,8923,Pave,None,Gilbert,1998,VinylSd,VinylSd,None,0.0,PConc,751,631,0,1382,0.0,0.0,2,7,8,BuiltIn,Y,256,WD ,177500,35,12,8082.0,3,3,21384.0,0,11,1.2099925470761408
1761,20,RL,75.0,12518,Pave,None,Mitchel,1968,HdBoard,HdBoard,BrkFace,182.0,CBlock,1008,0,0,1008,0.0,0.0,1,6,8,Attchd,Y,144,WD ,139500,35,9,16016.0,4,0,3456.0,0,41,1.2099925470761408
1762,60,RL,85.0,11069,Pave,None,CollgCr,2007,VinylSd,VinylSd,None,0.0,PConc,608,788,0,1396,0.0,0.0,2,6,8,BuiltIn,Y,100,WD ,170000,30,12,14592.0,4,4,23760.0,36,2,1.512490683845176
1763,60,RL,80.0,8800,Pave,None,NAmes,1997,MetalSd,MetalSd,BrkFace,306.0,CBlock,845,1309,0,2154,0.0,0.0,2,8,8,Attchd,Y,0,WD ,224500,42,12,13554.0,3,4,19404.0,161,43,1.512490683845176
1764,60,RL,96.0,13262,Pave,None,NridgHt,2004,VinylSd,VinylSd,Stone,186.0,PConc,1105,1295,0,2400,0.0,0.0,3,10,8,BuiltIn,Y,114,WD ,290000,40,12,25968.0,4,4,59130.0,40,6,1.512490683845176
1765,50,RM,0.0,7758,Pave,None,IDOTRR,1950,Stucco,Stucco,BrkFace,600.0,PConc,1226,592,0,1818,0.0,0.0,1,7,8,Detchd,Y,0,WD ,169500,28,6,17152.0,3,6,2160.0,184,76,1.512490683845176
1766,20,RL,43.0,12118,Pave,None,Mitchel,2005,VinylSd,VinylSd,Stone,108.0,PConc,1710,0,0,1710,0.0,0.0,2,7,8,Attchd,Y,100,WD ,240000,35,12,102600.0,4,4,29700.0,228,5,1.512490683845176
1767,20,RL,80.0,9600,Pave,None,NAmes,1955,HdBoard,HdBoard,BrkFace,176.0,CBlock,1150,0,0,1150,1.0,0.0,1,6,8,Attchd,Y,0,WD ,144000,30,12,17564.0,3,0,7776.0,175,52,1.512490683845176
1768,60,RL,100.0,9500,Pave,None,NAmes,1978,VinylSd,VinylSd,BrkCmn,272.0,CBlock,1127,850,0,1977,0.0,1.0,1,9,8,Attchd,Y,0,WD ,165000,36,9,12036.0,3,3,19440.0,52,43,0.9074944103071056
1769,120,RL,50.0,7175,Pave,None,SawyerW,1991,Plywood,ImStucc,None,0.0,PConc,1332,0,0,1332,0.0,0.0,2,5,8,Attchd,Y,0,WD ,145000,30,12,31968.0,4,0,19512.0,60,19,1.2099925470761408
1770,20,RL,0.0,11200,Pave,None,Edwards,1964,Wd Sdng,Wd Sdng,None,0.0,CBlock,1298,0,0,1298,0.0,0.0,2,5,8,Detchd,N,0,COD,114000,15,6,45000.0,3,0,6048.0,144,46,1.512490683845176
1771,20,RL,110.0,14226,Pave,None,NridgHt,2006,VinylSd,VinylSd,BrkFace,375.0,PConc,1973,0,0,1973,0.0,0.0,2,9,8,Attchd,Y,315,New,395000,40,12,139320.0,4,4,72495.0,45,1,1.2099925470761408
1772,160,RM,24.0,2760,Pave,None,BrDale,1973,HdBoard,HdBoard,BrkFace,514.0,CBlock,525,567,0,1092,0.0,0.0,1,6,8,Detchd,Y,0,WD ,105500,30,9,9450.0,3,0,7920.0,0,33,0.9074944103071056
1773,60,RL,85.0,11050,Pave,None,Mitchel,1999,VinylSd,VinylSd,None,0.0,PConc,1036,880,0,1916,1.0,0.0,2,8,8,Attchd,Y,0,WD ,254900,40,12,21486.0,4,3,20007.0,70,12,1.512490683845176
1774,20,RL,60.0,7200,Pave,None,NAmes,1950,WdShing,Wd Shng,None,0.0,CBlock,1238,0,0,1238,0.0,0.0,1,6,6,Attchd,Y,0,WD ,102000,15,9,12528.0,3,3,3213.0,171,57,0.6049962735380704
1775,60,RL,79.0,12420,Pave,None,CollgCr,2001,VinylSd,VinylSd,None,0.0,PConc,944,896,0,1840,1.0,0.0,2,6,8,Attchd,Y,0,WD ,230000,35,12,18660.0,4,0,22392.0,45,8,1.512490683845176
1776,70,RM,51.0,6120,Pave,None,BrkSide,2004,MetalSd,MetalSd,None,0.0,BrkTil,939,574,0,1513,0.0,0.0,1,8,8,Detchd,N,24,WD ,137500,40,9,33804.0,3,0,720.0,0,87,1.512490683845176
1777,30,RL,55.0,7111,Pave,None,BrkSide,1983,WdShing,Wd Shng,None,0.0,BrkTil,1143,0,0,1143,0.0,0.0,1,5,8,Detchd,Y,265,WD ,138000,35,16,13937.0,3,1,2592.0,0,80,0.9074944103071056
1778,80,RL,66.0,19255,Pave,None,SawyerW,1983,Wd Sdng,Wd Sdng,BrkFace,100.0,CBlock,1338,0,0,1338,0.0,0.0,1,5,6,Attchd,Y,0,WD ,156500,30,12,21630.0,4,1,10368.0,0,26,1.2099925470761408
1779,20,RL,70.0,8120,Pave,None,NAmes,1970,MetalSd,MetalSd,None,0.0,CBlock,864,0,0,864,0.0,0.0,1,5,8,Detchd,Y,0,WD ,124500,28,12,14788.0,3,0,8334.0,0,39,1.512490683845176
1780,60,RL,92.0,11952,Pave,None,NWAmes,1977,WdShing,Plywood,None,0.0,CBlock,1161,808,0,1969,0.0,0.0,2,8,8,Attchd,Y,0,WD ,190000,42,9,19392.0,3,4,19224.0,276,30,0.9074944103071056
1781,20,RL,43.0,3182,Pave,None,Blmngtn,2007,VinylSd,VinylSd,BrkFace,16.0,PConc,1266,0,0,1266,0.0,0.0,2,6,8,Attchd,Y,100,WD ,159895,35,12,91152.0,4,4,20952.0,16,1,1.512490683845176
1782,70,RL,51.0,9842,Pave,None,SWISU,1998,MetalSd,Wd Sdng,None,0.0,BrkTil,990,1611,0,2601,0.0,0.0,3,8,8,BuiltIn,Y,183,WD ,189000,30,9,7344.0,3,0,22356.0,0,87,1.512490683845176
1783,20,RL,0.0,8020,Pave,None,Sawyer,1964,HdBoard,HdBoard,None,0.0,CBlock,912,0,0,912,0.0,0.0,1,6,8,,Y,0,WD ,124000,30,9,13840.0,3,0,0.0,0,42,0.9074944103071056
1784,20,RL,0.0,11341,Pave,None,Sawyer,1996,Wd Sdng,Wd Sdng,BrkFace,180.0,CBlock,1392,0,0,1392,1.0,0.0,1,5,5,Detchd,Y,0,WD ,121500,30,9,24294.0,3,4,9504.0,95,53,0.9074944103071056
1785,90,RL,76.0,12436,Pave,None,NAmes,1957,Wd Sdng,Wd Sdng,None,0.0,CBlock,1824,0,0,1824,0.0,0.0,2,9,8,Detchd,Y,0,WD ,146000,25,9,32832.0,6,0,8712.0,0,51,0.6049962735380704
1786,60,RL,75.0,12192,Pave,None,CollgCr,2001,VinylSd,VinylSd,None,0.0,PConc,928,895,0,1823,1.0,0.0,2,6,8,Attchd,Y,192,WD ,235000,35,12,18294.0,4,0,22536.0,36,8,1.512490683845176
1787,120,RM,44.0,3842,Pave,None,Crawfor,2005,CemntBd,CmentBd,Stone,186.0,PConc,1646,0,0,1646,1.0,1.0,2,5,8,Attchd,Y,128,WD ,300000,40,12,106824.0,4,4,28350.0,208,2,1.512490683845176
1788,160,RM,21.0,1936,Pave,None,MeadowV,1970,CemntBd,CmentBd,None,0.0,CBlock,546,546,0,1092,0.0,0.0,1,5,8,,Y,0,WD ,90500,28,9,9828.0,3,0,0.0,0,36,1.2099925470761408
1789,90,RL,74.0,13101,Pave,None,NAmes,1965,HdBoard,HdBoard,BrkFace,108.0,CBlock,1728,0,0,1728,0.0,0.0,2,10,8,Detchd,Y,0,WD ,142600,25,9,29487.0,6,0,10368.0,0,43,0.9074944103071056
1790,20,RL,67.0,9808,Pave,None,CollgCr,2002,VinylSd,VinylSd,BrkFace,110.0,PConc,1573,0,0,1573,1.0,0.0,2,6,8,Attchd,Y,0,WD ,227000,35,12,33024.0,4,0,19584.0,72,7,1.512490683845176
1791,90,RL,0.0,8145,Pave,None,Crawfor,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,1240,1240,0,2480,0.0,0.0,2,13,8,Detchd,Y,0,WD ,205000,42,9,14838.0,6,8,7200.0,0,69,1.512490683845176
1792,20,RL,73.0,17227,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,158.0,PConc,1341,0,0,1341,1.0,0.0,1,5,8,Attchd,Y,240,WD ,246900,40,12,90306.0,4,3,17352.0,84,8,1.512490683845176
1793,70,C (all),60.0,5280,Pave,None,IDOTRR,1950,Wd Sdng,Wd Sdng,None,0.0,Stone,825,536,0,1361,0.0,0.0,1,6,8,Detchd,Y,0,WD ,89000,28,9,692.0,3,0,1110.0,123,113,1.512490683845176
1794,50,RL,89.0,11792,Pave,None,Edwards,1950,VinylSd,VinylSd,None,0.0,CBlock,792,328,0,1120,0.0,0.0,1,5,8,Detchd,P,0,WD ,64000,20,9,13392.0,2,0,5760.0,160,62,1.512490683845176
1795,120,RL,40.0,3876,Pave,None,Greens,1978,Wd Sdng,Plywood,None,0.0,CBlock,1226,0,0,1226,1.0,0.0,1,4,8,Attchd,Y,133,WD ,170000,40,12,66642.0,4,3,26136.0,60,28,0.9074944103071056
1796,60,RL,107.0,13891,Pave,None,NridgHt,2009,VinylSd,VinylSd,Stone,424.0,PConc,1734,1088,0,2822,0.0,0.0,3,12,8,BuiltIn,Y,52,New,582933,45,15,208080.0,5,4,55080.0,362,1,1.512490683845176
1797,30,RM,50.0,6000,Pave,None,OldTown,1980,MetalSd,MetalSd,None,0.0,BrkTil,1103,0,0,1103,0.0,0.0,1,5,8,Detchd,Y,166,WD ,110500,36,12,17869.0,4,4,7920.0,120,81,1.2099925470761408
1798,20,RL,80.0,8240,Pave,None,Edwards,1960,HdBoard,HdBoard,Stone,198.0,CBlock,1179,0,0,1179,0.0,0.0,1,5,6,Attchd,P,0,WD ,110000,36,9,21222.0,3,0,33588.0,0,47,1.2099925470761408
1799,20,RL,50.0,9405,Pave,None,Edwards,2008,VinylSd,VinylSd,None,0.0,CBlock,698,0,0,698,0.0,1.0,1,4,8,,Y,0,WD ,118000,45,15,12564.0,3,0,0.0,200,62,1.512490683845176
1800,60,RL,85.0,10625,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,292.0,PConc,1006,1040,0,2046,1.0,0.0,2,8,8,BuiltIn,Y,320,WD ,284000,35,12,18756.0,4,4,47034.0,62,5,1.512490683845176
1801,60,RL,70.0,9247,Pave,None,NAmes,1962,HdBoard,HdBoard,BrkFace,318.0,CBlock,858,858,0,1716,0.0,0.0,1,8,8,Attchd,Y,0,WD ,171000,36,9,13530.0,3,4,26460.0,204,46,1.512490683845176
1802,60,RL,96.0,10628,Pave,None,SawyerW,2004,VinylSd,VinylSd,None,0.0,PConc,871,941,0,1812,0.0,0.0,2,8,8,BuiltIn,Y,146,WD ,193000,35,12,80160.0,4,0,17208.0,91,5,1.512490683845176
1803,20,RL,0.0,11000,Pave,None,Mitchel,2003,Plywood,Plywood,None,0.0,PConc,1178,0,0,1178,1.0,0.0,1,6,8,Attchd,Y,0,WD ,135000,30,9,15260.0,3,0,9036.0,132,31,0.9074944103071056
1804,70,RL,54.0,9399,Pave,None,Crawfor,1950,MetalSd,Stucco,None,0.0,BrkTil,818,818,0,1636,0.0,0.0,1,7,8,Detchd,N,0,WD ,167000,56,9,29448.0,4,4,1728.0,0,87,0.9074944103071056
1805,20,RM,60.0,7200,Pave,Grvl,OldTown,1950,MetalSd,MetalSd,None,0.0,CBlock,864,0,0,864,0.0,0.0,1,5,8,Detchd,Y,0,COD,105000,20,9,10368.0,3,0,9504.0,115,56,1.512490683845176
1806,20,RL,78.0,10264,Pave,None,CollgCr,1999,VinylSd,VinylSd,BrkFace,183.0,PConc,1588,0,0,1588,0.0,0.0,2,6,8,Attchd,Y,158,WD ,214000,35,12,78314.0,4,0,16992.0,29,7,1.512490683845176
1807,60,RL,0.0,13215,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,112.0,PConc,1426,488,0,1914,1.0,0.0,2,9,8,BuiltIn,Y,168,WD ,279000,40,12,28116.0,4,3,40284.0,127,2,1.512490683845176
1808,80,RL,81.0,10530,Pave,None,NWAmes,2000,Plywood,Plywood,BrkFace,248.0,CBlock,1109,766,0,1875,0.0,0.0,3,8,8,Attchd,Y,48,WD ,184500,36,9,7552.0,4,3,17460.0,28,31,0.9074944103071056
1809,50,RM,50.0,6000,Pave,None,OldTown,2002,MetalSd,MetalSd,None,0.0,CBlock,679,504,0,1183,0.0,0.0,1,6,8,Detchd,Y,0,WD ,120000,21,12,10358.0,3,0,2772.0,176,59,1.512490683845176
1810,60,RL,70.0,7703,Pave,None,SawyerW,1992,HdBoard,HdBoard,None,0.0,PConc,833,897,0,1730,0.0,0.0,2,6,8,Attchd,Y,0,WD ,171500,36,16,20860.0,4,0,19008.0,259,17,1.512490683845176
1811,160,FV,35.0,4251,Pave,Pave,Somerst,2007,MetalSd,MetalSd,None,0.0,PConc,625,625,0,1250,0.0,0.0,2,5,8,Detchd,Y,0,New,164700,35,12,15000.0,4,0,19008.0,54,1,1.512490683845176
1812,60,RL,88.0,12128,Pave,None,SawyerW,1989,HdBoard,HdBoard,BrkFace,232.0,CBlock,1313,1246,0,2559,0.0,0.0,2,9,8,Attchd,Y,0,WD ,209000,24,12,16989.0,5,3,18216.0,413,17,1.512490683845176
1813,120,RM,0.0,3072,Pave,None,Blmngtn,2004,VinylSd,VinylSd,BrkFace,18.0,PConc,1548,0,0,1548,1.0,0.0,2,7,8,Attchd,Y,143,WD ,225000,35,12,26406.0,4,3,20952.0,20,2,1.512490683845176
1814,50,RL,58.0,8410,Pave,None,Edwards,1996,Wd Sdng,VinylSd,None,0.0,PConc,658,526,0,1184,0.0,0.0,1,8,8,,N,0,WD ,81000,15,6,11844.0,3,0,0.0,151,96,0.9074944103071056
1816,60,RL,0.0,14364,Pave,None,SawyerW,1989,Plywood,Plywood,BrkFace,128.0,CBlock,1180,882,0,2062,1.0,0.0,2,7,8,Attchd,Y,60,WD ,277000,35,12,66342.0,3,4,24516.0,209,19,1.512490683845176
1817,20,RL,70.0,8680,Pave,None,NAmes,1960,CemntBd,CmentBd,None,0.0,CBlock,894,0,0,894,0.0,0.0,1,5,8,Detchd,Y,0,WD ,117600,35,9,16092.0,3,0,2808.0,0,47,0.9074944103071056
1818,50,RL,80.0,9600,Pave,None,NAmes,2005,VinylSd,VinylSd,None,0.0,CBlock,1112,556,0,1668,0.0,0.0,1,6,6,Attchd,Y,0,WD ,140000,48,12,14808.0,3,0,2439.0,0,59,1.512490683845176
1819,20,RL,91.0,11778,Pave,None,CollgCr,2008,VinylSd,VinylSd,Stone,402.0,PConc,1766,0,0,1766,1.0,0.0,2,8,8,Attchd,Y,216,New,395039,45,15,112623.0,5,8,70794.0,36,0,1.512490683845176
1821,20,RL,91.0,11024,Pave,None,SawyerW,2006,VinylSd,VinylSd,BrkFace,118.0,PConc,1400,0,0,1400,0.0,0.0,2,6,8,Attchd,Y,144,New,186800,35,12,100800.0,4,0,22032.0,55,1,1.512490683845176
1822,60,RL,0.0,8970,Pave,None,NAmes,1965,MetalSd,MetalSd,None,0.0,CBlock,825,1315,0,2140,0.0,0.0,2,7,8,Attchd,Y,0,WD ,177500,30,12,11840.0,3,3,29646.0,40,44,0.9074944103071056
1823,30,RL,60.0,10800,Pave,Grvl,OldTown,2007,Wd Sdng,Wd Sdng,None,0.0,BrkTil,968,0,0,968,0.0,0.0,2,5,8,Detchd,Y,0,WD ,64500,24,9,11808.0,3,0,864.0,0,80,0.9074944103071056
1824,120,FV,25.0,4835,Pave,None,Somerst,2005,MetalSd,MetalSd,None,0.0,PConc,1488,0,0,1488,1.0,0.0,2,6,8,Attchd,Y,168,WD ,260000,35,12,83298.0,4,4,27324.0,50,6,1.512490683845176
1825,20,RL,53.0,3710,Pave,None,Blmngtn,2007,VinylSd,VinylSd,BrkFace,16.0,PConc,1266,0,0,1266,0.0,0.0,2,6,8,Attchd,Y,100,New,185485,35,12,91152.0,4,4,20952.0,16,0,1.512490683845176
1826,30,RM,51.0,6120,Pave,None,BrkSide,1993,Wd Sdng,Wd Sdng,None,0.0,BrkTil,875,0,0,875,1.0,0.0,1,5,8,Detchd,Y,48,WD ,105000,35,9,11825.0,3,0,1080.0,0,78,0.9074944103071056
1827,80,RL,80.0,9600,Pave,None,Veenker,1994,Plywood,Plywood,BrkFace,360.0,CBlock,1094,761,0,1855,0.0,0.0,2,7,8,Attchd,Y,113,WD ,187000,42,16,9504.0,3,3,18432.0,100,31,1.512490683845176
1828,20,RL,91.0,14145,Pave,None,NWAmes,1998,Wd Sdng,Wd Sdng,None,0.0,CBlock,1621,0,0,1621,1.0,0.0,2,8,8,Attchd,Y,108,WD ,202500,49,12,53937.0,4,0,15840.0,45,22,1.512490683845176
1829,20,RL,70.0,9926,Pave,None,NridgHt,2006,VinylSd,VinylSd,BrkFace,210.0,PConc,1614,0,0,1614,1.0,0.0,2,7,8,Attchd,Y,100,WD ,245700,35,12,56268.0,4,0,47412.0,38,2,1.512490683845176
